"","ppt_id","head_noun","card","pair_type","trial_result","head_noun_tag","dep","AoA","Conc.M","Dom_Pos","Lg10WF"
"945",53,"elevator","Pitch","Stranger","Won","NN","pobj",6.42,4,"Noun",2.8993
"946",53,"space","Pitch","Stranger","Won","NN","nsubj",6.42,4,"Noun",2.8993
"947",53,"space","Pitch","Stranger","Won","NN","pobj",6.42,4,"Noun",2.8993
"948",53,"lot","Cowboy","Stranger","Won","NN","dobj",4.55,4.72,"Noun",2.9863
"949",53,"east","Cockroach","Stranger","Lost","NN","ROOT",6.25,4.96,"Noun",2.243
"950",53,"friend","Oil","Stranger","Won","NN","nsubj",7.33,4.93,"Noun",3.3214
"951",53,"past","Cheer","Stranger","Won","NN","pobj",5,2.77,"Verb",2.9795
"952",53,"lot","Cheer","Stranger","Won","NN","dobj",5,2.77,"Verb",2.9795
"953",53,"lot","Cheer","Stranger","Won","NN","nsubj",5,2.77,"Verb",2.9795
"954",53,"words","Cheer","Stranger","Won","NNS","dobj",5,2.77,"Verb",2.9795
"955",53,"place","Antique","Stranger","Out of time","NN","attr",8.05,3.75,"Adjective",2.4914
"956",53,"synonym","Antique","Stranger","Out of time","NN","appos",8.05,3.75,"Adjective",2.4914
"957",53,"song","Drive","Stranger","Lost","NN","pobj",5.26,3.86,"Verb",3.8927
"958",53,"days","Drive","Stranger","Lost","NNS","pobj",5.26,3.86,"Verb",3.8927
"959",53,"animals","Dove","Stranger","Won","NNS","pobj",6.63,4.88,"Noun",2.4548
"960",53,"everyone","Guess","Stranger","Lost","NN","nsubj",5.44,2.28,"Verb",4.3646
"961",53,"person","Call","Stranger","Won","NN","ROOT",4.74,4,"Verb",4.6428
"962",53,"car","Call","Stranger","Won","NN","ROOT",4.74,4,"Verb",4.6428
"963",53,"man","Busboy","Stranger","Out of time","NN","nsubj",10.21,4.74,"Noun",1.9395
"964",53,"child","Busboy","Stranger","Out of time","NN","pobj",10.21,4.74,"Noun",1.9395
"965",53,"number","Busboy","Stranger","Out of time","NN","dobj",10.21,4.74,"Noun",1.9395
"966",53,"back","Appendix","Stranger","Out of time","NN","pobj",10.56,4.25,"Noun",2.1271
"967",53,"attention","Bait","Stranger","Out of time","NN","dobj",7.11,4.45,"Noun",2.6964
"968",53,"market","Bait","Stranger","Out of time","NN","pobj",7.11,4.45,"Noun",2.6964
"969",53,"race","Clown","Stranger","Won","NN","attr",3.72,4.9,"Noun",2.9074
"970",53,"ears","Clown","Stranger","Won","NNS","pobj",3.72,4.9,"Noun",2.9074
"971",53,"race","Elf","Stranger","Out of time","NN","pobj",4.32,4.3,"Noun",2.2878
"972",53,"race","Elf","Stranger","Out of time","NN","pobj",4.32,4.3,"Noun",2.2878
"973",53,"bonfire","Camp","Stranger","Out of time","NN","dobj",5.78,4.35,"Noun",3.4171
"974",53,"lungs","Beret","Stranger","Lost","NNS","pobj",10.33,4.8,"Noun",1.6902
"975",53,"scale","Battle","Friend","Won","NN","pobj",6.95,4,"Noun",3.3336
"976",53,"future","Battle","Friend","Won","NN","pobj",6.95,4,"Noun",3.3336
"977",53,"sweets","Battle","Friend","Won","NNS","pobj",6.95,4,"Noun",3.3336
"978",53,"direction","Bakery","Friend","Won","NN","nsubj",7.16,4.83,"Noun",2.2553
"979",53,"shirt","Fingerprint","Friend","Won","NN","pobj",7.56,4.96,"Noun",2.2148
"980",53,"shirt","Cologne","Friend","Out of time","NN","dobj",8.26,4.76,"Noun",2.2095
"981",53,"song","Backpack","Friend","Out of time","NN","attr",5.38,4.96,"Noun",2.2718
"982",53,"room","Applause","Friend","Won","NN","pobj",6.2,4.29,"Noun",2.7612
"983",53,"pharmacy","Doctor","Friend","Won","NN","pobj",4.6,4.69,"Noun",4.1291
"984",53,"years","Doctor","Friend","Won","NNS","pobj",4.6,4.69,"Noun",4.1291
"985",53,"dad","Doctor","Friend","Won","NN","nsubj",4.6,4.69,"Noun",4.1291
"986",53,"type","Bald","Friend","Lost","NN","attr",7.26,4.69,"Adjective",2.6964
"987",53,"part","Boardwalk","Friend","Out of time","NN","nsubj",8.94,4.78,"Noun",1.9777
"988",53,"belly","Boardwalk","Friend","Out of time","NN","nsubj",8.94,4.78,"Noun",1.9777
"989",53,"part","Boardwalk","Friend","Out of time","NN","ROOT",8.94,4.78,"Noun",1.9777
"990",53,"building","Barn","Friend","Won","NN","attr",4.5,4.79,"Noun",2.8414
"991",53,"door","Barn","Friend","Won","NN","nsubjpass",4.5,4.79,"Noun",2.8414
"992",53,"ing","Barn","Friend","Won","NN","pobj",4.5,4.79,"Noun",2.8414
"993",53,"game","Beach","Friend","Won","NN","attr",4.8,4.79,"Noun",3.4607
"994",53,"party","Beach","Friend","Won","NN","pobj",4.8,4.79,"Noun",3.4607
"995",53,"wallpaper","Honeymoon","Friend","Won","NN","pobj",8.6,3.59,"Noun",2.9175
"996",53,"electronics","Design","Friend","Out of time","NNS","dobj",10.05,3.27,"Noun",2.9175
"997",54,"shirt","Surprise","Stranger","Won","NN","pobj",5.47,3.24,"Noun",3.6566
"998",54,"shirt","Strapless","Stranger","Won","NN","pobj",11.89,3.93,"Adjective",1.3222
"999",54,"face","Yawn","Stranger","Out of time","NN","pobj",5.3,4.46,"Verb",1.716
"1000",54,"face","Yawn","Stranger","Out of time","NN","pobj",5.3,4.46,"Verb",1.716
"1001",54,"buttons","Watch","Stranger","Lost","NNS","dobj",4.33,4.61,"Verb",4.2261
"1002",54,"people","Piano","Stranger","Won","NNS","nsubj",5.5,4.9,"Noun",3.1035
"1003",54,"morning","Piano","Stranger","Won","NN","pobj",5.5,4.9,"Noun",3.1035
"1004",54,"word","Oatmeal","Stranger","Won","NN","ROOT",4.5,4.93,"Noun",2.2304
"1005",54,"words","Outhouse","Stranger","Won","NNS","dobj",7.9,4.89,"Noun",1.5911
"1006",54,"blank","Outhouse","Stranger","Won","NN","attr",7.9,4.89,"Noun",1.5911
"1007",54,"word","Trigger","Stranger","Out of time","NN","ROOT",8.33,4.31,"Noun",2.9355
"1008",54,"word","Trigger","Stranger","Out of time","NN","ROOT",8.33,4.31,"Noun",2.9355
"1009",54,"word","Trigger","Stranger","Out of time","NN","ROOT",8.33,4.31,"Noun",2.9355
"1010",54,"restaurant","Spatula","Stranger","Won","NN","pobj",7.32,4.96,"Noun",1.7559
"1011",54,"server","Spatula","Stranger","Won","NN","nsubj",7.32,4.96,"Noun",1.7559
"1012",54,"boyfriend","Wet","Stranger","Won","NN","pobj",2.47,4.46,"Adjective",3.3012
"1013",54,"holiday","Wine","Stranger","Won","NN","pobj",7.9,4.79,"Noun",3.4884
"1014",54,"piano","Turkey","Stranger","Won","NN","nsubj",3.95,4.89,"Noun",3.0622
"1015",54,"type","Turkey","Stranger","Won","NN","nsubj",3.95,4.89,"Noun",3.0622
"1016",54,"shoulder","Turkey","Stranger","Won","NN","pobj",3.95,4.89,"Noun",3.0622
"1017",54,"hands","Suds","Stranger","Out of time","NNS","nsubj",6.79,4.59,"Noun",1.3979
"1018",54,"people","Shrimp","Stranger","Won","NNS","nsubj",7.11,4.8,"Noun",2.6484
"1019",54,"people","Shrimp","Stranger","Won","NNS","nsubj",7.11,4.8,"Noun",2.6484
"1020",54,"feet","Sleepwalk","Stranger","Lost","NNS","pobj",7,3.3,"Verb",1.1461
"1021",54,"blank","Sleepwalk","Stranger","Lost","NN","dobj",7,3.3,"Verb",1.1461
"1022",54,"game","Trophy","Friend","Out of time","NN","ROOT",5.55,4.89,"Noun",2.5866
"1023",54,"score","Trophy","Friend","Out of time","NN","nsubj",5.55,4.89,"Noun",2.5866
"1024",54,"game","Trophy","Friend","Out of time","NN","dobj",5.55,4.89,"Noun",2.5866
"1025",54,"bag","Trophy","Friend","Out of time","NN","ROOT",5.55,4.89,"Noun",2.5866
"1026",54,"vehicle","Trophy","Friend","Out of time","NN","ROOT",5.55,4.89,"Noun",2.5866
"1027",54,"word","Trunk","Friend","Won","NN","appos",8.3,4.71,"Noun",3.0048
"1028",54,"lot","Street","Friend","Won","NN","ROOT",4.58,4.75,"Noun",3.8784
"1029",54,"lot","Street","Friend","Won","NN","nsubj",4.58,4.75,"Noun",3.8784
"1030",54,"boyfriend","Wrinkle","Friend","Won","NN","dobj",7.21,4.3,"Noun",1.9868
"1031",54,"boyfriend","Wrinkle","Friend","Won","NN","attr",7.21,4.3,"Noun",1.9868
"1032",54,"home","Marriage","Friend","Won","NN","pobj",7.17,2.51,"Noun",3.5945
"1033",54,"home","Marriage","Friend","Won","NN","ROOT",7.17,2.51,"Noun",3.5945
"1034",54,"bridge","Smear","Friend","Out of time","NN","dobj",8.84,3.66,"Noun",2.0492
"1035",54,"leaf","Teapot","Friend","Out of time","NN","nsubj",6.22,4.96,"Noun",1.6532
"1036",54,"type","Teapot","Friend","Out of time","NN","attr",6.22,4.96,"Noun",1.6532
"1037",54,"mind","Teapot","Friend","Out of time","NN","pobj",6.22,4.96,"Noun",1.6532
"1038",54,"flavor","Teapot","Friend","Out of time","NN","attr",6.22,4.96,"Noun",1.6532
"1039",54,"freezer","Salt","Friend","Won","NN","pobj",5.05,4.89,"Noun",2.9983
"1040",54,"floatie","Pool","Friend","Won","NN","dobj",5.15,4.77,"Noun",3.3797
"1041",54,"lot","Pool","Friend","Won","NN","nsubj",5.15,4.77,"Noun",3.3797
"1042",54,"pet","Pool","Friend","Won","NN","pobj",5.15,4.77,"Noun",3.3797
"1043",54,"rat","Pool","Friend","Won","NN","attr",5.15,4.77,"Noun",3.3797
"1044",54,"lot","Hamster","Friend","Won","NN","ROOT",4.37,4.86,"Noun",2.0414
"1045",54,"lot","Hamster","Friend","Won","NN","pobj",4.37,4.86,"Noun",2.0414
"1046",54,"kids","Hamster","Friend","Won","NNS","pobj",4.37,4.86,"Noun",2.0414
"1047",54,"playground","Hamster","Friend","Won","NN","pobj",4.37,4.86,"Noun",2.0414
"1048",54,"person","Teacher","Friend","Out of time","NN","ROOT",4.55,4.52,"Noun",3.4538
"1049",54,"girl","Fudge","Friend","Won","NN","attr",5.78,4.89,"Noun",2.2695
"1050",54,"number","Fudge","Friend","Won","NN","appos",5.78,4.89,"Noun",2.2695
"1051",54,"person","Thug","Friend","Out of time","NN","nsubj",10.56,4.3,"Noun",2.2529
"1052",54,"liquid","Thug","Friend","Out of time","NN","ROOT",10.56,4.3,"Noun",2.2529
"1053",54,"skin","Waterfall","Friend","Won","NN","nsubj",5.47,4.9,"Noun",1.9823
"1054",54,"color","Waterfall","Friend","Won","NN","attr",5.47,4.9,"Noun",1.9823
"1055",54,"stain","Snowman","Friend","Lost","NN","dobj",3.47,4.64,"Noun",1.9912
"1056",54,"blank","Simple","Friend","Won","NN","dobj",6.89,1.62,"Adjective",3.6586
"1057",54,"freezer","Simple","Friend","Won","NN","pobj",6.89,1.62,"Adjective",3.6586
"1058",54,"blank","Scoop","Friend","Won","NN","dobj",5.14,4.15,"Noun",2.4624
"1059",54,"plant","Scoop","Friend","Won","NN","attr",5.14,4.15,"Noun",2.4624
"1060",54,"word","Parsley","Friend","Out of time","NN","attr",8.95,4.77,"Noun",1.6435
"1061",54,"car","Hunk","Friend","Out of time","NN","pobj",8.33,3.79,"Noun",2.4216
"1062",54,"looking","Hunk","Friend","Out of time","NN","conj",8.33,3.79,"Noun",2.4216
"1063",55,"lot","Recipe","Stranger","Won","NN","dobj",6.95,4.43,"Noun",2.5899
"1064",55,"lot","Recipe","Stranger","Won","NN","pobj",6.95,4.43,"Noun",2.5899
"1065",55,"hair","Puke","Stranger","Out of time","NN","nsubj",6.94,4.59,"Verb",2.5051
"1066",55,"toilet","Puke","Stranger","Out of time","NN","pobj",6.94,4.59,"Verb",2.5051
"1067",55,"word","Puke","Stranger","Out of time","NN","ROOT",6.94,4.59,"Verb",2.5051
"1068",55,"park","Puke","Stranger","Out of time","NN","attr",6.94,4.59,"Verb",2.5051
"1069",55,"park","Puke","Stranger","Out of time","NN","pobj",6.94,4.59,"Verb",2.5051
"1070",55,"word","Sunny","Stranger","Lost","NN","ROOT",6.17,4.2,"Adjective",2.5933
"1071",55,"government","Studio","Stranger","Won","NN","pobj",9.56,4.55,"Noun",3.0759
"1072",55,"brain","Sneeze","Stranger","Won","NN","pobj",4.17,4.03,"Verb",2.179
"1073",55,"word","Intelligent","Stranger","Out of time","NN","ROOT",8.28,2.46,"Adjective",2.8388
"1074",55,"word","Huddle","Stranger","Out of time","NN","dobj",9.4,4.21,"Verb",2.0492
"1075",55,"thing","Huddle","Stranger","Out of time","NN","attr",9.4,4.21,"Verb",2.0492
"1076",55,"sink","Huddle","Stranger","Out of time","NN","pobj",9.4,4.21,"Verb",2.0492
"1077",55,"outer","Oyster","Stranger","Out of time","NN","nsubj",8,4.85,"Noun",2.1959
"1078",55,"year","Oyster","Stranger","Out of time","NN","ROOT",8,4.85,"Noun",2.1959
"1079",55,"seniors","Oyster","Stranger","Out of time","NNS","attr",8,4.85,"Noun",2.1959
"1080",55,"aid","Graduation","Stranger","Won","NN","dobj",7.28,3.79,"Noun",2.6998
"1081",55,"liquid","Graduation","Stranger","Won","NN","pobj",7.28,3.79,"Noun",2.6998
"1082",55,"index","Mix","Stranger","Won","NN","dobj",5.11,3.82,"Verb",2.9217
"1083",55,"thing","Mix","Stranger","Won","NN","ROOT",5.11,3.82,"Verb",2.9217
"1084",55,"hand","Mix","Stranger","Won","NN","pobj",5.11,3.82,"Verb",2.9217
"1085",55,"animal","Temperature","Stranger","Won","NN","nsubj",6.17,3.71,"Noun",2.847
"1086",55,"sound","Temperature","Stranger","Won","NN","dobj",6.17,3.71,"Noun",2.847
"1087",55,"animal","Temperature","Stranger","Won","NN","appos",6.17,3.71,"Noun",2.847
"1088",55,"word","Mountain","Stranger","Won","NN","ROOT",6.15,4.96,"Noun",3.2567
"1089",55,"witches","Mountain","Stranger","Won","NNS","nsubj",6.15,4.96,"Noun",3.2567
"1090",55,"word","Mountain","Stranger","Won","NN","ROOT",6.15,4.96,"Noun",3.2567
"1091",55,"color","Stew","Stranger","Out of time","NN","attr",6.95,4.43,"Noun",2.5172
"1092",55,"diego","Stew","Stranger","Out of time","NN","nsubj",6.95,4.43,"Noun",2.5172
"1093",55,"sky","Giraffe","Stranger","Lost","NN","nsubj",5,4.73,"Noun",1.8865
"1094",55,"body","Purple","Friend","Won","NN","conj",3.6,4.04,"Adjective",2.7993
"1095",55,"body","Turnover","Friend","Out of time","NN","nsubj",10.35,3.45,"Noun",1.4914
"1096",55,"sunset","Turnover","Friend","Out of time","NN","dobj",10.35,3.45,"Noun",1.4914
"1097",55,"houses","Skyline","Friend","Out of time","NNS","ROOT",11,4.43,"Noun",1.5441
"1098",55,"sun","Skyline","Friend","Out of time","NN","attr",11,4.43,"Noun",1.5441
"1099",55,"ope","Skyline","Friend","Out of time","NN","pobj",11,4.43,"Noun",1.5441
"1100",55,"color","Skyline","Friend","Out of time","NN","dobj",11,4.43,"Noun",1.5441
"1101",55,"term","Jail","Friend","Won","NN","ROOT",5.74,4.83,"Noun",3.5567
"1102",55,"forest","Scientist","Friend","Out of time","NN","pobj",6.89,4.24,"Noun",2.7938
"1103",55,"cereal","Lasagna","Friend","Won","NN","nsubj",5,4.89,"Noun",2.2648
"1104",55,"time","Stale","Friend","Out of time","NN","pobj",7.61,3.48,"Adjective",2.1761
"1105",55,"thing","Stale","Friend","Out of time","NN","attr",7.61,3.48,"Adjective",2.1761
"1106",55,"school","Stale","Friend","Out of time","NN","pobj",7.61,3.48,"Adjective",2.1761
"1107",55,"form","Stale","Friend","Out of time","NN","nsubj",7.61,3.48,"Adjective",2.1761
"1108",55,"person","Gossip","Friend","Won","NN","nsubj",9.16,3,"Noun",2.5999
"1109",55,"air","Tightrope","Friend","Out of time","NN","pobj",7.67,4.78,"Noun",1.3979
"1110",55,"butt","Tightrope","Friend","Out of time","NN","pobj",7.67,4.78,"Noun",1.3979
"1111",55,"butt","Tightrope","Friend","Out of time","NN","dobj",7.67,4.78,"Noun",1.3979
"1112",55,"thing","Scorpion","Friend","Won","NN","pobj",7.84,4.84,"Noun",2.1367
"1113",55,"bushes","Scorpion","Friend","Won","NNS","ROOT",7.84,4.84,"Noun",2.1367
"1114",55,"day","Leftovers","Friend","Won","NN","pobj",5.62,4.48,"Noun",2.1072
"1115",55,"object","Dummy","Friend","Out of time","NN","pobj",5.17,3.96,"Noun",2.6998
"1116",55,"way","Dummy","Friend","Out of time","NN","pobj",5.17,3.96,"Noun",2.6998
"1117",55,"thing","Dummy","Friend","Out of time","NN","pobj",5.17,3.96,"Noun",2.6998
"1118",55,"thing","Skunk","Friend","Out of time","NN","dobj",5.32,4.88,"Noun",2.2227
"1119",55,"butt","Skunk","Friend","Out of time","NN","pobj",5.32,4.88,"Noun",2.2227
"1120",55,"thing","Skunk","Friend","Out of time","NN","attr",5.32,4.88,"Noun",2.2227
"1121",55,"tacos","Skunk","Friend","Out of time","NNS","pobj",5.32,4.88,"Noun",2.2227
"1122",55,"lemon","Skunk","Friend","Out of time","NN","dobj",5.32,4.88,"Noun",2.2227
"1123",55,"armpit","Lemon","Friend","Won","NN","pobj",4.74,5,"Noun",2.7882
"1124",55,"neck","Tickle","Friend","Lost","NN","pobj",4.35,3.85,"Verb",2.3909
"1125",56,"feet","Fan","Stranger","Won","NNS","dobj",5.63,4.71,"Noun",3.2536
"1126",56,"action","Fan","Stranger","Won","NN","nsubj",5.63,4.71,"Noun",3.2536
"1127",56,"feet","Jump","Stranger","Won","NNS","dobj",2.84,4.52,"Verb",3.5517
"1128",56,"mouth","Jump","Stranger","Won","NN","pobj",2.84,4.52,"Verb",3.5517
"1129",56,"cultures","Jump","Stranger","Won","NNS","pobj",2.84,4.52,"Verb",3.5517
"1130",56,"liquid","Butterfly","Stranger","Won","NN","pobj",3.67,4.93,"Noun",2.4502
"1131",56,"liquid","Butterfly","Stranger","Won","NN","pobj",3.67,4.93,"Noun",2.4502
"1132",56,"justice","Paint","Stranger","Won","NN","nsubj",4.45,4.79,"Verb",3.2737
"1133",56,"blanks","Paint","Stranger","Won","NNS","dobj",4.45,4.79,"Verb",3.2737
"1134",56,"dragon","Scale","Stranger","Won","NN","nsubj",8.85,4.39,"Noun",2.6866
"1135",56,"mermaid","Scale","Stranger","Won","NN","nsubj",8.85,4.39,"Noun",2.6866
"1136",56,"queen","Quick","Stranger","Won","NN","nsubj",5.89,2.89,"Adjective",3.7437
"1137",56,"q","Quick","Stranger","Won","NN","pobj",5.89,2.89,"Adjective",3.7437
"1138",56,"volcano","Quick","Stranger","Won","NN","pobj",5.89,2.89,"Adjective",3.7437
"1139",56,"liquid","Quick","Stranger","Won","NN","pobj",5.89,2.89,"Adjective",3.7437
"1140",56,"ground","Quick","Stranger","Won","NN","pobj",5.89,2.89,"Adjective",3.7437
"1141",56,"river","Geyser","Stranger","Out of time","NN","attr",10.11,4.68,"Noun",1.0792
"1142",56,"volcano","Geyser","Stranger","Out of time","NN","pobj",10.11,4.68,"Noun",1.0792
"1143",56,"shoulder","Costume","Stranger","Won","NN","dobj",4.17,4.57,"Noun",2.8585
"1144",56,"sphere","Parrot","Stranger","Won","NN","pobj",5.58,5,"Noun",2.2253
"1145",56,"continents","Parrot","Stranger","Won","NNS","pobj",5.58,5,"Noun",2.2253
"1146",56,"up","Globe","Stranger","Won","NN","pobj",6.5,4.59,"Noun",2.4265
"1147",56,"tail","Break","Stranger","Won","NN","dobj",5.3,3.71,"Verb",4.0522
"1148",56,"type","Break","Stranger","Won","NN","attr",5.3,3.71,"Verb",4.0522
"1149",56,"sidewalk","Break","Stranger","Won","NN","pobj",5.3,3.71,"Verb",4.0522
"1150",56,"proximity","Curfew","Stranger","Won","NN","pobj",10.26,2.73,"Noun",2.3711
"1151",56,"forest","Curfew","Stranger","Won","NN","attr",10.26,2.73,"Noun",2.3711
"1152",56,"bushes","Curfew","Stranger","Won","NNS","ROOT",10.26,2.73,"Noun",2.3711
"1153",56,"sphere","Heart","Stranger","Won","NN","pobj",5.17,4.52,"Noun",4.0953
"1154",56,"store","Customer","Stranger","Won","NN","attr",7.21,3.82,"Noun",2.8899
"1155",56,"person","Brandy","Stranger","Won","NN","nsubj",12.1,4.81,"Noun",2.7543
"1156",56,"game","Clumsy","Stranger","Won","NN","pobj",7.26,2.77,"Adjective",2.4409
"1157",56,"mates","Map","Friend","Won","NNS","pobj",5.6,4.93,"Noun",3.2106
"1158",56,"one","Map","Friend","Won","NN","dobj",5.6,4.93,"Noun",3.2106
"1159",56,"rock","Refrigerator","Friend","Won","NN","ROOT",4.11,5,"Noun",2.6314
"1160",56,"phobia","Refrigerator","Friend","Won","NN","conj",4.11,5,"Noun",2.6314
"1161",56,"tea","Spider","Friend","Won","NN","pobj",3.43,4.97,"Noun",2.7126
"1162",56,"family","Sip","Friend","Won","NN","nsubj",4.26,4.17,"Noun",2.4166
"1163",56,"butt","Sip","Friend","Won","NN","pobj",4.26,4.17,"Noun",2.4166
"1164",56,"newton","Ancient","Friend","Won","NN","ROOT",8.26,2.04,"Adjective",3.0438
"1165",56,"job","Money","Friend","Won","NN","ROOT",5.11,4.54,"Noun",4.5143
"1166",56,"beverages","Tunnel","Friend","Won","NNS","pobj",5.89,4.82,"Noun",2.9605
"1167",56,"type","Cream","Friend","Won","NN","ROOT",5.95,4.83,"Noun",3.3953
"1168",56,"consistency","Cream","Friend","Won","NN","ROOT",5.95,4.83,"Noun",3.3953
"1169",56,"hours","Cream","Friend","Won","NNS","pobj",5.95,4.83,"Noun",3.3953
"1170",56,"lights","Cream","Friend","Won","NNS","ROOT",5.95,4.83,"Noun",3.3953
"1171",56,"lights","Cream","Friend","Won","NNS","ROOT",5.95,4.83,"Noun",3.3953
"1172",56,"hours","Moon","Friend","Out of time","NNS","attr",4.83,4.9,"Noun",3.4064
"1173",56,"lights","Moon","Friend","Out of time","NNS","attr",4.83,4.9,"Noun",3.4064
"1174",56,"te--","Moon","Friend","Out of time","NN","pobj",4.83,4.9,"Noun",3.4064
"1175",56,"way","Moon","Friend","Out of time","NN","pobj",4.83,4.9,"Noun",3.4064
"1176",56,"hours","Coincidence","Friend","Won","NNS","pobj",9.95,1.57,"Noun",2.9773
"1177",56,"eyes","Insomnia","Friend","Won","NNS","nsubj",13.05,2.68,"Noun",1.9494
"1178",56,"blank","Insomnia","Friend","Won","NN","dobj",13.05,2.68,"Noun",1.9494
"1179",56,"throat","Insomnia","Friend","Won","NN","pobj",13.05,2.68,"Noun",1.9494
"1180",56,"lot","Know","Friend","Won","NN","dobj",4.5,1.68,"Verb",5.4651
"1181",56,"hair","Know","Friend","Won","NN","pobj",4.5,1.68,"Verb",5.4651
"1182",56,"camp","Band","Friend","Out of time","NN","pobj",6.16,4.68,"Noun",3.4354
"1183",56,"summer","Band","Friend","Out of time","NN","pobj",6.16,4.68,"Noun",3.4354
"1184",56,"camp","Band","Friend","Out of time","NN","attr",6.16,4.68,"Noun",3.4354
"1185",56,"hair","Band","Friend","Out of time","NN","dobj",6.16,4.68,"Noun",3.4354
"1186",56,"things","Newspaper","Friend","Lost","NNS","pobj",5.78,4.82,"Noun",3.0824
"1187",56,"relationship","Newspaper","Friend","Lost","NN","pobj",5.78,4.82,"Noun",3.0824
"1188",56,"type","Honesty","Friend","Out of time","NN","attr",5,1.59,"Noun",2.567
"1189",56,"food","Honesty","Friend","Out of time","NN","attr",5,1.59,"Noun",2.567
"1190",21,"low-","Flashlight","Stranger","Won","NN","attr",5.61,5,"Noun",2.4814
"1191",21,"plants","Hose","Stranger","Out of time","NNS","nsubj",5.33,4.87,"Noun",2.6149
"1192",21,"source","Hose","Stranger","Out of time","NN","pobj",5.33,4.87,"Noun",2.6149
"1193",21,"pipe","Hose","Stranger","Out of time","NN","pobj",5.33,4.87,"Noun",2.6149
"1194",21,"pipe","Hose","Stranger","Out of time","NN","pobj",5.33,4.87,"Noun",2.6149
"1195",21,"sound","Gasp","Stranger","Out of time","NN","attr",8.05,4.15,"Noun",1.9494
"1196",21,"lungs--","Gasp","Stranger","Out of time","NN","nsubj",8.05,4.15,"Noun",1.9494
"1197",21,"word","Gasp","Stranger","Out of time","NN","dobj",8.05,4.15,"Noun",1.9494
"1198",21,"food","Bacon","Stranger","Out of time","NN","ROOT",5,4.9,"Noun",2.7825
"1199",21,"strip","Bacon","Stranger","Out of time","NN","pobj",5,4.9,"Noun",2.7825
"1200",21,"morning","Bacon","Stranger","Out of time","NN","pobj",5,4.9,"Noun",2.7825
